"plate.name","well","value"
"PeleGHPlate8","G10","PSW714_1"
"PeleGHPlate8","G11","HB_HB46_12"
"PeleGHPlate8","G12","KB_K15_32"
"PeleGHPlate8","H01","PUD7_7"
"PeleGHPlate8","H02","KB_K13_4"
"PeleGHPlate8","H03","UDP_UP45_7"
"PeleGHPlate8","H04","SB_SB9_2"
"PeleGHPlate8","H05","UDP_M8_7"
"PeleGHPlate8","H06","MB_M19_1"
"PeleGHPlate8","H07","WOR_FG1_3"
"PeleGHPlate8","H08","MID_MB14_2"
"PeleGHPlate8","H09","ME_ME8_21"
"PeleGHPlate8","H10","PM16U_9"
"PeleGHPlate8","H11","VR_VR23_25"
"PeleGHPlate8","H12","NR_NR9_2"
"PeleGHPlate9","A01",""
"PeleGHPlate9","A02",""
"PeleGHPlate9","A03",""
"PeleGHPlate9","A04",""
"PeleGHPlate9","A05",""
"PeleGHPlate9","A06",""
"PeleGHPlate9","A07",""
"PeleGHPlate9","A08",""
"PeleGHPlate9","A09",""
"PeleGHPlate9","A10",""
"PeleGHPlate9","A11",""
"PeleGHPlate9","A12",""
"PeleGHPlate9","B01",""
"PeleGHPlate9","B02",""
"PeleGHPlate9","B03",""
"PeleGHPlate9","B04",""
"PeleGHPlate9","B05",""
"PeleGHPlate9","B06",""
"PeleGHPlate9","B07",""
"PeleGHPlate9","B08",""
"PeleGHPlate9","B09",""
"PeleGHPlate9","B10",""
"PeleGHPlate9","B11",""
"PeleGHPlate9","B12",""
"PeleGHPlate9","C01",""
"PeleGHPlate9","C02",""
"PeleGHPlate9","C03",""
"PeleGHPlate9","C04",""
"PeleGHPlate9","C05",""
"PeleGHPlate9","C06",""
"PeleGHPlate9","C07",""
"PeleGHPlate9","C08",""
"PeleGHPlate9","C09",""
"PeleGHPlate9","C10",""
"PeleGHPlate9","C11",""
"PeleGHPlate9","C12",""
"PeleGHPlate9","D01",""
"PeleGHPlate9","D02",""
"PeleGHPlate9","D03",""
"PeleGHPlate9","D04",""
"PeleGHPlate9","D05",""
"PeleGHPlate9","D06",""
"PeleGHPlate9","D07",""
"PeleGHPlate9","D08",""
"PeleGHPlate9","D09",""
"PeleGHPlate9","D10",""
"PeleGHPlate9","D11",""
"PeleGHPlate9","D12",""
"PeleGHPlate9","E01",""
"PeleGHPlate9","E02",""
"PeleGHPlate9","E03",""
"PeleGHPlate9","E04",""
"PeleGHPlate9","E05",""
"PeleGHPlate9","E06",""
"PeleGHPlate9","E07",""
"PeleGHPlate9","E08",""
"PeleGHPlate9","E09",""
"PeleGHPlate9","E10",""
"PeleGHPlate9","E11",""
"PeleGHPlate9","E12",""
"PeleGHPlate9","F01",""
"PeleGHPlate9","F02",""
"PeleGHPlate9","F03",""
"PeleGHPlate9","F04",""
"PeleGHPlate9","F05",""
"PeleGHPlate9","F06",""
"PeleGHPlate9","F07",""
"PeleGHPlate9","F08",""
"PeleGHPlate9","F09",""
"PeleGHPlate9","F10",""
"PeleGHPlate9","F11",""
"PeleGHPlate9","F12",""
"PeleGHPlate9","G01",""
"PeleGHPlate9","G02",""
"PeleGHPlate9","G03",""
"PeleGHPlate9","G04",""
"PeleGHPlate9","G05",""
"PeleGHPlate9","G06",""
"PeleGHPlate9","G07",""
"PeleGHPlate9","G08",""
"PeleGHPlate9","G09",""
"PeleGHPlate9","G10",""
"PeleGHPlate9","G11",""
"PeleGHPlate9","G12",""
"PeleGHPlate9","H01",""
"PeleGHPlate9","H02",""
"PeleGHPlate9","H03",""
"PeleGHPlate9","H04",""
"PeleGHPlate9","H05",""
"PeleGHPlate9","H06",""
"PeleGHPlate9","H07",""
"PeleGHPlate9","H08",""
"PeleGHPlate9","H09",""
"PeleGHPlate9","H10",""
"PeleGHPlate9","H11",""
"PeleGHPlate9","H12",""
"PeleGHPlate10","A01","P24.31_2"
"PeleGHPlate10","A02","P55.02_1"
"PeleGHPlate10","A03","P14.7_3"
"PeleGHPlate10","A04","Pbeach2_8"
"PeleGHPlate10","A05","Pbeach1_10"
"PeleGHPlate10","A06","P45.13_1"
"PeleGHPlate10","A07","P20.8_3"
"PeleGHPlate10","A08","P9.5_1"
"PeleGHPlate10","A09","P9.6_1"
"PeleGHPlate10","A10","P1.4_3"
"PeleGHPlate10","A11","P3.4_3"
"PeleGHPlate10","A12","P20.1_5"
"PeleGHPlate10","B01","P20.7_1"
"PeleGHPlate10","B02","P45.4_A4_1"
"PeleGHPlate10","B03","P45.3_2"
"PeleGHPlate10","B04","Pbeach1_16"
"PeleGHPlate10","B05","P45.06_2"
"PeleGHPlate10","B06","P21.7_1"
"PeleGHPlate10","B07","Pbeach1_4"
"PeleGHPlate10","B08","P19.6_3"
"PeleGHPlate10","B09","P14.5_3"
"PeleGHPlate10","B10","P20.6_2"
"PeleGHPlate10","B11","P9.6_3_2"
"PeleGHPlate10","B12","Pbeach1_14"
"PeleGHPlate10","C01","EMPTY"
"PeleGHPlate10","C02","P21.8_1"
"PeleGHPlate10","C03","P9.6_3"
"PeleGHPlate10","C04","P1.6_1"
"PeleGHPlate10","C05","P1.4_1"
"PeleGHPlate10","C06","P5.12_4"
"PeleGHPlate10","C07","Pbeach1_20"
"PeleGHPlate10","C08","P14.23_1"
"PeleGHPlate10","C09","P14.4_1"
"PeleGHPlate10","C10","P24.17_3"
"PeleGHPlate10","C11","P66.12_1"
"PeleGHPlate10","C12","P45.22_1"
"PeleGHPlate10","D01","P20.7_2"
"PeleGHPlate10","D02","P9.7_3_2"
"PeleGHPlate10","D03","Pbeach1_24"
"PeleGHPlate10","D04","P50_51.8_3_2"
"PeleGHPlate10","D05","P20.5C_1"
"PeleGHPlate10","D06","P20.1_1"
"PeleGHPlate10","D07","P50.11_1"
"PeleGHPlate10","D08","P2.5_1"
"PeleGHPlate10","D09","Ptongaense_2"
"PeleGHPlate10","D10","P45.6xA4_1"
"PeleGHPlate10","D11","P2.6_3"
"PeleGHPlate10","D12","P14.5_1"
"PeleGHPlate10","E01","P51.14_3"
"PeleGHPlate10","E02","P5.12_2"
"PeleGHPlate10","E03","P45.4_3_2"
"PeleGHPlate10","E04","P1.1_2"
"PeleGHPlate10","E05","P19.6_4"
"PeleGHPlate10","E06","P45.22_3"
"PeleGHPlate10","E07","P5.01_2"
"PeleGHPlate10","E08","P21.20b_4"
"PeleGHPlate10","E09","P66.12_3"
"PeleGHPlate10","E10","P66.12_5"
"PeleGHPlate10","E11","P3.4_1"
"PeleGHPlate10","E12","P14.6_4"
"PeleGHPlate10","F01","PA9.1_2"
"PeleGHPlate10","F02","P45.4_2"
"PeleGHPlate10","F03","P2.5_2"
"PeleGHPlate10","F04","P24.28_1"
"PeleGHPlate10","F05","P20.3_3_2"
"PeleGHPlate10","F06","P2.2_2"
"PeleGHPlate10","F07","PK19_27"
"PeleGHPlate10","F08","P56.11_5"
"PeleGHPlate10","F09","P56.13_2"
"PeleGHPlate10","F10","P21_10_3"
"PeleGHPlate10","F11","P14.6_2"
"PeleGHPlate10","F12","P14.7_1"
"PeleGHPlate10","G01","P18.4xA6_1"
"PeleGHPlate10","G02","P45.5xA4_1"
"PeleGHPlate10","G03","P14.1_1"
"PeleGHPlate10","G04","P21.8_3"
"PeleGHPlate10","G05","P56.09_4"
"PeleGHPlate10","G06","P9.4_1"
"PeleGHPlate10","G07","P51.14_3"
"PeleGHPlate10","G08","Pbeach2_1"
"PeleGHPlate10","G09","P45.08_1"
"PeleGHPlate10","G10","Pbeach1_8"
"PeleGHPlate10","G11","P56.13_4"
"PeleGHPlate10","G12","EMPTY"
"PeleGHPlate10","H01","Pbeach1_12"
"PeleGHPlate10","H02","P18.2xA6_1"
"PeleGHPlate10","H03","P56.11_6"
"PeleGHPlate10","H04","P5.13_6"
"PeleGHPlate10","H05","P45.2xA4_3"
"PeleGHPlate10","H06","P40.05_1"
"PeleGHPlate10","H07","P14.4C_4"
"PeleGHPlate10","H08","Pbeach1_13"
"PeleGHPlate10","H09","P14.10C_2"
"PeleGHPlate10","H10","P14.4C_5"
"PeleGHPlate10","H11","P1.5_3"
"PeleGHPlate10","H12","EMPTY"
"PeleGHPlate11","A01","P24.31_2"
"PeleGHPlate11","A02","P50_51C_1"
"PeleGHPlate11","A03","P45.3_4"
"PeleGHPlate11","A04","P18.1xA6_1"
"PeleGHPlate11","A05","P9.4C_1"
"PeleGHPlate11","A06","Ptongaense_4"
"PeleGHPlate11","A07","P88.06_5"
"PeleGHPlate11","A08","P14.7_3_2"
"PeleGHPlate11","A09","P45.2xA4_1"
"PeleGHPlate11","A10","P9.4C_3"
"PeleGHPlate11","A11","P88.08_2"
"PeleGHPlate11","A12","P14.23_4"
"PeleGHPlate11","B01","P66.01_2"
"PeleGHPlate11","B02","P51.14_4"
"PeleGHPlate11","B03","P21.20b_1"
"PeleGHPlate11","B04","P2.6_1"
"PeleGHPlate11","B05","P88.06_3"
"PeleGHPlate11","B06","P56.09_2"
"PeleGHPlate11","B07","P67.03_2"
"PeleGHPlate11","B08","P14.1_6"
"PeleGHPlate11","B09","P56.14_1"
"PeleGHPlate11","B10","P9.5_3_2"
"PeleGHPlate11","B11","P88.06_4"
"PeleGHPlate11","B12","P66.12_2"
"PeleGHPlate11","C01","Pbeach2_4"
"PeleGHPlate11","C02","P2.2_3"
"PeleGHPlate11","C03","P21.20b_1"
"PeleGHPlate11","C04","P20.5C_3"
"PeleGHPlate11","C05","P21.10_1"
"PeleGHPlate11","C06","P56.11_1"
"PeleGHPlate11","C07","P18.2xA6_2"
"PeleGHPlate11","C08","P1.3_4"
"PeleGHPlate11","C09","P56.11_3"
"PeleGHPlate11","C10","P66.01_3"
"PeleGHPlate11","C11","P1.2_1"
"PeleGHPlate11","C12","P45.06_3"
"PeleGHPlate11","D01","Pbeach1_22"
"PeleGHPlate11","D02","P20.1_9"
"PeleGHPlate11","D03","P24.26_1"
"PeleGHPlate11","D04","P24.3_2"
"PeleGHPlate11","D05","P88.06_1"
"PeleGHPlate11","D06","Pbeach1_2"
"PeleGHPlate11","D07","P14.4C_3"
"PeleGHPlate11","D08","P20.7_3"
"PeleGHPlate11","D09","P25.6_1"
"PeleGHPlate11","D10","P19.6_2"
"PeleGHPlate11","D11","Pbeach1_3"
"PeleGHPlate11","D12","P21.10_3"
"PeleGHPlate11","E01","Pbeach1_18"
"PeleGHPlate11","E02","P20.8_1"
"PeleGHPlate11","E03","P51.14_2"
"PeleGHPlate11","E04","P20.1_7"
"PeleGHPlate11","E05","P14.23_3"
"PeleGHPlate11","E06","P55.02_1"
"PeleGHPlate11","E07","P18.2_2"
"PeleGHPlate11","E08","P45.6_3_2"
"PeleGHPlate11","E09","P19.6_3_2"
"PeleGHPlate11","E10","P88.08_3"
"PeleGHPlate11","E11","P24.6_1"
"PeleGHPlate11","E12","P14.6_3_1"
"PeleGHPlate11","F01","P9.7_3_2"
"PeleGHPlate11","F02","P2.3_3"
"PeleGHPlate11","F03","P3.3_2"
"PeleGHPlate11","F04","P1.5_1"
"PeleGHPlate11","F05","P56.06_1"
"PeleGHPlate11","F06","P20.3_1"
"PeleGHPlate11","F07","P21.20b_3"
"PeleGHPlate11","F08","P1.2_2"
"PeleGHPlate11","F09","P50_51C_3"
"PeleGHPlate11","F10","P74.17_2"
"PeleGHPlate11","F11","Pbeach1_1"
"PeleGHPlate11","F12","P1.2_3"
"PeleGHPlate11","G01","P56.10_1"
"PeleGHPlate11","G02","P56.11_2"
"PeleGHPlate11","G03","P55.20_1"
"PeleGHPlate11","G04","P1.3_2"
"PeleGHPlate11","G05","P14.4_3"
"PeleGHPlate11","G06","P56.14_3"
"PeleGHPlate11","G07","P3.1_2"
"PeleGHPlate11","G08","P40.05_3"
"PeleGHPlate11","G09","P14.6_3_2"
"PeleGHPlate11","G10","P3.6_1"
"PeleGHPlate11","G11","P24.2_3"
"PeleGHPlate11","G12","P14.1_1"
"PeleGHPlate11","H01","P45.13_1"
"PeleGHPlate11","H02","P2.5_4"
"PeleGHPlate11","H03","P9.6_4"
"PeleGHPlate11","H04","P21.7_3"
"PeleGHPlate11","H05","P20.06_2"
"PeleGHPlate11","H06","P1.6_3"
"PeleGHPlate11","H07","P1.1C_2"
"PeleGHPlate11","H08","P18.3xA6_1"
"PeleGHPlate11","H09","P24.27_1"
"PeleGHPlate11","H10","P20.6_1"
"PeleGHPlate11","H11","P66.01_1"
"PeleGHPlate11","H12","P45.22_2"
"PeleGHPlate12","A01","P14.6_3_1"
"PeleGHPlate12","A02","P56.07_2"
"PeleGHPlate12","A03","P14.4_2"
"PeleGHPlate12","A04","P14.7_3_1"
"PeleGHPlate12","A05","P55.02_4"
"PeleGHPlate12","A06","P14.5_2"
"PeleGHPlate12","A07","P1.6_4"
"PeleGHPlate12","A08","P74.17_1"
"PeleGHPlate12","A09","Pbeach1_7"
"PeleGHPlate12","A10","P56.09_3"
"PeleGHPlate12","A11","Pbeach1_23"
"PeleGHPlate12","A12","P45.3_3"
"PeleGHPlate12","B01","P9.6_2"
"PeleGHPlate12","B02","P66.01_4"
"PeleGHPlate12","B03","Pbeach2_3"
"PeleGHPlate12","B04","P14.23_2"
"PeleGHPlate12","B05","P56.11_3"
"PeleGHPlate12","B06","P9.5_3_1"
"PeleGHPlate12","B07","P18.2_1"
"PeleGHPlate12","B08","P50_51C_2"
"PeleGHPlate12","B09","P1.1_3"
"PeleGHPlate12","B10","P21.20b_2"
"PeleGHPlate12","B11","P3.4_2"
"PeleGHPlate12","B12","P9.7_3_1"
"PeleGHPlate12","C01","P20.1_4"
"PeleGHPlate12","C02","P66.12_4"
"PeleGHPlate12","C03","Pbeach1_17"
"PeleGHPlate12","C04","P45.08_2"
"PeleGHPlate12","C05","P20.7_4"
"PeleGHPlate12","C06","P14.7_2"
"PeleGHPlate12","C07","P24.26_4"
"PeleGHPlate12","C08","P66.12_6"
"PeleGHPlate12","C09","PA9.1_1"
"PeleGHPlate12","C10","P2.2_4"
"PeleGHPlate12","C11","Ptongaense_5"
"PeleGHPlate12","C12","P9.4_2"
"PeleGHPlate12","D01","P20.06_1"
"PeleGHPlate12","D02","P3.6_2"
"PeleGHPlate12","D03","P56.09_1"
"PeleGHPlate12","D04","P19.6_3_1"
"PeleGHPlate12","D05","P67.03_1"
"PeleGHPlate12","D06","P2.6_2"
"PeleGHPlate12","D07","P40.05_2"
"PeleGHPlate12","D08","P24.17_2"
"PeleGHPlate12","D09","PPK20_4"
"PeleGHPlate12","D10","P45.4_3"
"PeleGHPlate12","D11","P20.3_3_3"
"PeleGHPlate12","D12","P14.6_5"
"PeleGHPlate12","E01","P20.3_4"
"PeleGHPlate12","E02","P9.4C_4"
"PeleGHPlate12","E03","P9.4C_2"
"PeleGHPlate12","E04","P20.06_1"
"PeleGHPlate12","E05","P9.5_3_3"
"PeleGHPlate12","E06","P18.3xA6_2"
"PeleGHPlate12","E07","P14.6_3"
"PeleGHPlate12","E08","P5.12_5"
"PeleGHPlate12","E09","P88.06_2"
"PeleGHPlate12","E10","P19.6_1"
"PeleGHPlate12","E11","P21.8_4"
"PeleGHPlate12","E12","P5.13_5"
"PeleGHPlate12","F01","P56.13_1"
"PeleGHPlate12","F02","Pbeach1_5"
"PeleGHPlate12","F03","P50.14_2"
"PeleGHPlate12","F04","P50_51C_4"
"PeleGHPlate12","F05","P56.11_2"
"PeleGHPlate12","F06","P56.14_2"
"PeleGHPlate12","F07","P21.7_2"
"PeleGHPlate12","F08","P56.14_3"
"PeleGHPlate12","F09","Pbeach2_5"
"PeleGHPlate12","F10","P2.2_1"
"PeleGHPlate12","F11","P1.1_1"
"PeleGHPlate12","F12","EMPTY"
"PeleGHPlate12","G01","P55.02_2"
"PeleGHPlate12","G02","P67.03_3"
"PeleGHPlate12","G03","P3.3_3"
"PeleGHPlate12","G04","P20.1_6"
"PeleGHPlate12","G05","P5.13_1"
"PeleGHPlate12","G06","P45.06_1"
"PeleGHPlate12","G07","P20.3_2"
"PeleGHPlate12","G08","P1.1C_1"
"PeleGHPlate12","G09","P18.1xA6_2"
"PeleGHPlate12","G10","P45.4_3_3"
"PeleGHPlate12","G11","P50.11_2"
"PeleGHPlate12","G12","EMPTY"
"PeleGHPlate12","H01","Pbeach1_11"
"PeleGHPlate12","H02","P14.1_5"
"PeleGHPlate12","H03","P14.5_5"
"PeleGHPlate12","H04","P66.01_2"
"PeleGHPlate12","H05","P14.10C_3"
"PeleGHPlate12","H06","P40.05_4"
"PeleGHPlate12","H07","P21.10_2"
"PeleGHPlate12","H08","P2.3_4"
"PeleGHPlate12","H09","P14.6_1"
"PeleGHPlate12","H10","P14.10C_1"
"PeleGHPlate12","H11","P56.10_2"
"PeleGHPlate12","H12","EMPTY"
"PeleGHPlate13","A01","P2.3_2"
"PeleGHPlate13","A02","Pbeach1_15"
"PeleGHPlate13","A03","P20.1_3"
"PeleGHPlate13","A04","P20.7_2"
"PeleGHPlate13","A05","P55.03_1"
"PeleGHPlate13","A06","P56.13_3"
"PeleGHPlate13","A07","P20.5C_4"
"PeleGHPlate13","A08","EMPTY"
"PeleGHPlate13","A09","EMPTY"
"PeleGHPlate13","A10","EMPTY"
"PeleGHPlate13","A11","EMPTY"
"PeleGHPlate13","A12","EMPTY"
"PeleGHPlate13","B01","P45.4_A4_2"
"PeleGHPlate13","B02","P14.5_4"
"PeleGHPlate13","B03","P51.14_1"
"PeleGHPlate13","B04","P50_51.8_3_1"
"PeleGHPlate13","B05","P2.6_4"
"PeleGHPlate13","B06","P2.5_3"
"PeleGHPlate13","B07","P20.8_4"
"PeleGHPlate13","B08","EMPTY"
"PeleGHPlate13","B09","EMPTY"
"PeleGHPlate13","B10","EMPTY"
"PeleGHPlate13","B11","EMPTY"
"PeleGHPlate13","B12","EMPTY"
"PeleGHPlate13","C01","P19.6_3_3"
"PeleGHPlate13","C02","P56.06_2"
"PeleGHPlate13","C03","P56.07_3"
"PeleGHPlate13","C04","P1.5_2"
"PeleGHPlate13","C05","P3.3_1"
"PeleGHPlate13","C06","P1.3_1"
"PeleGHPlate13","C07","P56.11_1"
"PeleGHPlate13","C08","EMPTY"
"PeleGHPlate13","C09","EMPTY"
"PeleGHPlate13","C10","EMPTY"
"PeleGHPlate13","C11","EMPTY"
"PeleGHPlate13","C12","EMPTY"
"PeleGHPlate13","D01","P20.1_8"
"PeleGHPlate13","D02","Pbeach1_22"
"PeleGHPlate13","D03","P20.8_2"
"PeleGHPlate13","D04","P14.4C_6"
"PeleGHPlate13","D05","P45.6_1"
"PeleGHPlate13","D06","P45.2xA4_4"
"PeleGHPlate13","D07","P24.26_2"
"PeleGHPlate13","D08","EMPTY"
"PeleGHPlate13","D09","EMPTY"
"PeleGHPlate13","D10","EMPTY"
"PeleGHPlate13","D11","EMPTY"
"PeleGHPlate13","D12","EMPTY"
"PeleGHPlate13","E01","Pbeach1_9"
"PeleGHPlate13","E02","P56.07_1"
"PeleGHPlate13","E03","Ptongaense_3"
"PeleGHPlate13","E04","Pbeach1_19"
"PeleGHPlate13","E05","P18.2xA6_3"
"PeleGHPlate13","E06","P45.4_1"
"PeleGHPlate13","E07","P88.08_4"
"PeleGHPlate13","E08","EMPTY"
"PeleGHPlate13","E09","EMPTY"
"PeleGHPlate13","E10","EMPTY"
"PeleGHPlate13","E11","EMPTY"
"PeleGHPlate13","E12","EMPTY"
"PeleGHPlate13","F01","P20.06_3"
"PeleGHPlate13","F02","P14.4C_1"
"PeleGHPlate13","F03","P45.5_3_2"
"PeleGHPlate13","F04","Ptongaense_8"
"PeleGHPlate13","F05","P24.28_2"
"PeleGHPlate13","F06","P24.31_1"
"PeleGHPlate13","F07","P1.6_2"
"PeleGHPlate13","F08","EMPTY"
"PeleGHPlate13","F09","EMPTY"
"PeleGHPlate13","F10","EMPTY"
"PeleGHPlate13","F11","EMPTY"
"PeleGHPlate13","F12","EMPTY"
"PeleGHPlate13","G01","P56.10_4"
"PeleGHPlate13","G02","P14.1_4"
"PeleGHPlate13","G03","P14.1_3"
"PeleGHPlate13","G04","P5.12_3"
"PeleGHPlate13","G05","P20.1_2"
"PeleGHPlate13","G06","P45.22_4"
"PeleGHPlate13","G07","P51.14_2"
"PeleGHPlate13","G08","EMPTY"
"PeleGHPlate13","G09","EMPTY"
"PeleGHPlate13","G10","EMPTY"
"PeleGHPlate13","G11","EMPTY"
"PeleGHPlate13","G12","EMPTY"
"PeleGHPlate13","H01","P51.14_1"
"PeleGHPlate13","H02","P9.5_2"
"PeleGHPlate13","H03","P51.14_4"
"PeleGHPlate13","H04","P45.2xA4_2"
"PeleGHPlate13","H05","P1.3_3"
"PeleGHPlate13","H06","P24.3_1"
"PeleGHPlate13","H07","EMPTY"
"PeleGHPlate13","H08","EMPTY"
"PeleGHPlate13","H09","EMPTY"
"PeleGHPlate13","H10","EMPTY"
"PeleGHPlate13","H11","EMPTY"
"PeleGHPlate13","H12","EMPTY"
"Diuris_Plate1","A01","4165"
"Diuris_Plate1","A02","4173"
"Diuris_Plate1","A03","4181"
"Diuris_Plate1","A04","4189"
"Diuris_Plate1","A05","4197"
"Diuris_Plate1","A06","4205"
"Diuris_Plate1","A07","4212"
"Diuris_Plate1","A08","4220"
"Diuris_Plate1","A09","4063b"
"Diuris_Plate1","A10","4120b"
"Diuris_Plate1","A11","4180b"
"Diuris_Plate1","A12","4040b"
"Diuris_Plate1","B01","4166"
"Diuris_Plate1","B02","4174"
"Diuris_Plate1","B03","4182"
"Diuris_Plate1","B04","4190"
"Diuris_Plate1","B05","4198"
"Diuris_Plate1","B06","4206"
"Diuris_Plate1","B07","4213"
"Diuris_Plate1","B08","4221"
"Diuris_Plate1","B09","4064b"
"Diuris_Plate1","B10","4050b"
"Diuris_Plate1","B11","4185b"
"Diuris_Plate1","B12","4046b"
"Diuris_Plate1","C01","4167"
"Diuris_Plate1","C02","4175"
"Diuris_Plate1","C03","4183"
"Diuris_Plate1","C04","4191"
"Diuris_Plate1","C05","4199"
"Diuris_Plate1","C06","4207"
"Diuris_Plate1","C07","4214"
"Diuris_Plate1","C08","4222"
"Diuris_Plate1","C09","4068b"
"Diuris_Plate1","C10","4035b"
"Diuris_Plate1","C11","4190b"
"Diuris_Plate1","C12","4066b"
"Diuris_Plate1","D01","4168"
"Diuris_Plate1","D02","4176"
"Diuris_Plate1","D03","4184"
"Diuris_Plate1","D04","4192"
"Diuris_Plate1","D05","4200"
"Diuris_Plate1","D06","4208"
"Diuris_Plate1","D07","4215"
"Diuris_Plate1","D08","4223"
"Diuris_Plate1","D09","4073b"
"Diuris_Plate1","D10","4057b"
"Diuris_Plate1","D11","4216b"
"Diuris_Plate1","D12","4074b"
"Diuris_Plate1","E01","4169"
"Diuris_Plate1","E02","4177"
"Diuris_Plate1","E03","4185"
"Diuris_Plate1","E04","4193"
"Diuris_Plate1","E05","4201"
"Diuris_Plate1","E06","Blank"
"Diuris_Plate1","E07","4216"
"Diuris_Plate1","E08","4224"
"Diuris_Plate1","E09","4099b"
"Diuris_Plate1","E10","4075b"
"Diuris_Plate1","E11","Blank"
"Diuris_Plate1","E12","4083b"
"Diuris_Plate1","F01","4170"
"Diuris_Plate1","F02","4178"
"Diuris_Plate1","F03","4186"
"Diuris_Plate1","F04","4194"
"Diuris_Plate1","F05","4202"
"Diuris_Plate1","F06","4209"
"Diuris_Plate1","F07","4217"
"Diuris_Plate1","F08","4225"
"Diuris_Plate1","F09","4102b"
"Diuris_Plate1","F10","4166b"
"Diuris_Plate1","F11","4008b"
"Diuris_Plate1","F12","4089b"
"Diuris_Plate1","G01","4171"
"Diuris_Plate1","G02","4179"
"Diuris_Plate1","G03","4187"
"Diuris_Plate1","G04","4195"
"Diuris_Plate1","G05","4203"
"Diuris_Plate1","G06","4210"
"Diuris_Plate1","G07","4218"
"Diuris_Plate1","G08","4226"
"Diuris_Plate1","G09","4103b"
"Diuris_Plate1","G10","4170b"
"Diuris_Plate1","G11","4016b"
"Diuris_Plate1","G12","4094b"
"Diuris_Plate1","H01","4172"
"Diuris_Plate1","H02","4180"
"Diuris_Plate1","H03","4188"
"Diuris_Plate1","H04","4196"
"Diuris_Plate1","H05","4204"
"Diuris_Plate1","H06","4211"
"Diuris_Plate1","H07","4219"
"Diuris_Plate1","H08","4024b"
"Diuris_Plate1","H09","4104b"
"Diuris_Plate1","H10","4174b"
"Diuris_Plate1","H11","4025b"
"Diuris_Plate1","H12","4096b"
"Diuris_Plate2","A01","4227"
"Diuris_Plate2","A02","4235"
"Diuris_Plate2","A03","4243"
"Diuris_Plate2","A04","4251"
"Diuris_Plate2","A05","4259"
"Diuris_Plate2","A06","4267"
"Diuris_Plate2","A07","A2"
"Diuris_Plate2","A08","A10"
"Diuris_Plate2","A09","A18"
"Diuris_Plate2","A10","A26"
"Diuris_Plate2","A11","4257b"
"Diuris_Plate2","A12","4123b"
"Diuris_Plate2","B01","4228"
"Diuris_Plate2","B02","4236"
"Diuris_Plate2","B03","4244"
"Diuris_Plate2","B04","4252"
"Diuris_Plate2","B05","4260"
"Diuris_Plate2","B06","4268"
"Diuris_Plate2","B07","A3"
"Diuris_Plate2","B08","A11"
"Diuris_Plate2","B09","A19"
"Diuris_Plate2","B10","A27"
"Diuris_Plate2","B11","4267c"
"Diuris_Plate2","B12","4133b"
"Diuris_Plate2","C01","4229"
"Diuris_Plate2","C02","4237"
"Diuris_Plate2","C03","4245"
"Diuris_Plate2","C04","4253"
"Diuris_Plate2","C05","4261"
"Diuris_Plate2","C06","4269"
"Diuris_Plate2","C07","A4"
"Diuris_Plate2","C08","A12"
"Diuris_Plate2","C09","A20"
"Diuris_Plate2","C10","4267b"
"Diuris_Plate2","C11","4227b"
"Diuris_Plate2","C12","4143b"
"Diuris_Plate2","D01","4230"
"Diuris_Plate2","D02","4238"
"Diuris_Plate2","D03","4246"
"Diuris_Plate2","D04","4254"
"Diuris_Plate2","D05","4262"
"Diuris_Plate2","D06","4270"
"Diuris_Plate2","D07","A5"
"Diuris_Plate2","D08","A13"
"Diuris_Plate2","D09","A21"
"Diuris_Plate2","D10","Blank"
"Diuris_Plate2","D11","4245b"
"Diuris_Plate2","D12","4149b"
"Diuris_Plate2","E01","4231"
"Diuris_Plate2","E02","4239"
"Diuris_Plate2","E03","4247"
"Diuris_Plate2","E04","4255"
"Diuris_Plate2","E05","4263"
"Diuris_Plate2","E06","4271"
"Diuris_Plate2","E07","A6"
"Diuris_Plate2","E08","A14"
"Diuris_Plate2","E09","A22"
"Diuris_Plate2","E10","4231b"
"Diuris_Plate2","E11","4272b"
"Diuris_Plate2","E12","Blank"
"Diuris_Plate2","F01","4232"
"Diuris_Plate2","F02","4240"
"Diuris_Plate2","F03","4248"
"Diuris_Plate2","F04","4256"
"Diuris_Plate2","F05","4264"
"Diuris_Plate2","F06","4272"
"Diuris_Plate2","F07","A7"
"Diuris_Plate2","F08","A15"
"Diuris_Plate2","F09","A23"
"Diuris_Plate2","F10","A3b"
"Diuris_Plate2","F11","A23b"
"Diuris_Plate2","F12","4155b"
"Diuris_Plate2","G01","4233"
"Diuris_Plate2","G02","4241"
"Diuris_Plate2","G03","4249"
"Diuris_Plate2","G04","4257"
"Diuris_Plate2","G05","4265"
"Diuris_Plate2","G06","4273"
"Diuris_Plate2","G07","A8"
"Diuris_Plate2","G08","A16"
"Diuris_Plate2","G09","A24"
"Diuris_Plate2","G10","4254b"
"Diuris_Plate2","G11","4100b"
"Diuris_Plate2","G12","4158b"
"Diuris_Plate2","H01","4234"
"Diuris_Plate2","H02","4242"
"Diuris_Plate2","H03","4250"
"Diuris_Plate2","H04","4258"
"Diuris_Plate2","H05","4266"
"Diuris_Plate2","H06","A1"
"Diuris_Plate2","H07","A9"
"Diuris_Plate2","H08","A17"
"Diuris_Plate2","H09","A25"
"Diuris_Plate2","H10","4254c"
"Diuris_Plate2","H11","4109b"
